TimeStamp,Open,High,Low,Close,Volume,DataTime,ema7,ema25,ema50,ema144,ema169,dif,dea,macd,ao
1677244500000,23846.5,23876.0,23841.9,23870.0,805.208,2023-02-24 21:15:00,23863.03650784546,23871.26517123297,23867.27848221108,23883.649459472163,23891.01538136217,-1.8518051519859,4.370605471869263,-6.222410623855163,-13.96529411762458
1677244800000,23870.0,23876.7,23849.3,23853.0,948.852,2023-02-24 21:20:00,23860.527380884094,23869.860158061205,23866.718541732214,23883.22670830703,23890.568141581436,-3.009566230171913,2.894571131461028,-5.904137361632941,-18.84529411762196
1677245100000,23853.1,23984.1,23848.2,23886.6,5187.576,2023-02-24 21:25:00,23867.04553566307,23871.14783821034,23867.498206762324,23883.27323646831,23890.52145756283,-1.2020050665814779,2.075255891852527,-3.2772609584340047,-12.816470588208176
1677245400000,23886.5,23894.0,23758.0,23795.9,16026.486,2023-02-24 21:30:00,23849.259151747305,23865.359542963393,23864.690433948115,23882.068088379092,23889.408263944446,-7.007454239646904,0.25871386555264064,-7.266168105199545,-20.777058823503467
1677245700000,23795.9,23798.2,23650.9,23711.0,13681.955,2023-02-24 21:35:00,23814.69436381048,23853.485731966208,23858.663358107013,23879.70852853938,23887.30934319216,-18.24867562322106,-3.4427640322021,-14.805911591018962,-43.47941176468521
1677246000000,23710.9,23789.7,23695.0,23761.9,6408.7,2023-02-24 21:40:00,23801.49577285786,23846.440675661113,23854.868716612622,23878.083583318148,23885.833939154603,-22.787539378179645,-7.3117191013976095,-15.475820276782034,-62.034705882331764
1677246300000,23761.9,23803.8,23743.9,23759.7,3955.649,2023-02-24 21:45:00,23791.046829643394,23839.768315994876,23851.136610078793,23876.450706306863,23884.350010458667,-26.25944073174105,-11.101263427466298,-15.158177304274753,-77.94470588233526
1677246600000,23759.7,23764.9,23721.1,23754.1,2440.102,2023-02-24 21:50:00,23781.810122232546,23833.178445533733,23847.3312528208,23874.763110357802,23882.817657394447,-29.127062125764496,-14.706423167125937,-14.420638958638559,-101.68294117644837
1677246900000,23754.0,23800.0,23750.0,23770.0,2844.037,2023-02-24 21:55:00,23778.85759167441,23828.31856510806,23844.298654670965,23873.318101939076,23881.490390836865,-29.773465643869713,-17.719831662474693,-12.05363398139502,-104.25117647056322
1677247200000,23770.1,23795.3,23730.9,23738.5,2151.747,2023-02-24 22:00:00,23768.768193755808,23821.409444715133,23840.149687821122,23871.45854191233,23879.808150944667,-32.453428905697365,-20.666551111119226,-11.786877794578139,-95.16294117644429
1677247500000,23738.5,23753.9,23668.8,23678.9,3755.845,2023-02-24 22:05:00,23746.30114531686,23810.447179737046,23833.826170651668,23868.802562023884,23877.444525639436,-38.9376915307148,-24.32077919503834,-14.61691233567646,-107.30999999997584
1677247800000,23678.2,23732.8,23677.8,23717.8,3095.403,2023-02-24 22:10:00,23739.175858987644,23803.320473603428,23829.27612474376,23866.719768064933,23875.56635474956,-40.47108599155763,-27.550840554342198,-12.920245437215431,-111.14294117644386
1677248100000,23717.8,23730.0,23702.5,23709.8,1485.458,2023-02-24 22:15:00,23731.831894240735,23796.12659101855,23824.590786518515,23864.555357470934,23873.616162340742,-41.84943109915548,-30.410558663304855,-11.438872435850627,-115.86470588232623
1677248400000,23709.7,23740.0,23690.0,23719.9,2204.251,2023-02-24 22:20:00,23728.848920680553,23790.263007094047,23820.48526547857,23862.56011116099,23871.80773690144,-41.64671651280878,-32.65779023320564,-8.988926279603142,-121.75235294115191
1677248700000,23720.0,23735.6,23719.9,23723.8,1012.123,2023-02-24 22:25:00,23727.586690510416,23785.150468086813,23816.693686440198,23860.64617859325,23870.06646940848,-40.70217697635235,-34.26666758183498,-6.435509394517368,-120.74823529409332
1677249000000,23723.8,23845.0,23713.0,23816.2,8096.569,2023-02-24 22:30:00,23749.74001788281,23787.538893618595,23816.67432618764,23860.033127854033,23869.43274623897,-32.12737047939663,-33.83880816134731,1.7114376819506774,-91.94411764703182
1677249300000,23816.2,23842.5,23760.0,23842.4,3986.563,2023-02-24 22:35:00,23772.905013412106,23791.758978724858,23817.683176141065,23859.789912297427,23869.114713930278,-22.9530648709042,-31.661659503258686,8.708594632354487,-66.30647058820978
1677249600000,23842.5,23850.0,23780.1,23785.3,3152.985,2023-02-24 22:40:00,23776.00376005908,23791.26213420756,23816.413247664943,23858.762465231255,23868.128658472273,-20.05863096259054,-29.341053795125056,9.282422832534515,-48.57411764703647
1677249900000,23785.3,23806.2,23751.5,23785.3,2240.185,2023-02-24 22:45:00,23778.32782004431,23790.803508499288,23815.193120305532,23857.749189848753,23867.154203666716,-17.562323701517016,-26.98530777640345,9.422984074886433,-32.81470588232696
1677250200000,23785.3,23824.7,23772.0,23821.9,2218.238,2023-02-24 22:50:00,23789.220865033232,23793.195546307034,23815.456135195513,23857.254718264634,23866.621801270638,-12.486728853651584,-24.085591991853075,11.59886313820149,-11.374117647035746
1677250500000,23822.0,23845.1,23784.0,23800.1,2124.236,2023-02-24 22:55:00,23791.940648774922,23793.72665812957,23814.853933815295,23856.466377323053,23865.839191843923,-10.106855638328852,-21.28984472114823,11.182989082819379,-11.03529411762429
1677250800000,23800.0,23831.5,23760.1,23817.2,3613.231,2023-02-24 23:00:00,23798.25548658119,23795.53229981191,23814.945936410775,23855.924772118597,23865.266966057523,-6.763002200244955,-18.384476216967577,11.621474016722622,-12.81352941174191
1677251100000,23817.2,23831.4,23750.0,23750.0,2409.551,2023-02-24 23:05:00,23786.191614935895,23792.029815210997,23812.399036943687,23854.46374077903,23863.910884103905,-9.426786518553854,-16.592938277284834,7.1661517587309795,-13.24411764703109
1677251400000,23750.1,23751.8,23692.5,23711.1,4689.679,2023-02-24 23:10:00,23767.41871120192,23785.80444481015,23808.426525690993,23852.486309871732,23862.1131089968,-14.509503160890745,-16.176251254006015,1.6667480931152703,-23.087058823504776
1677251700000,23711.0,23714.3,23538.0,23662.9,18115.191,2023-02-24 23:15:00,23741.28903340144,23776.35025674783,23802.719603114874,23849.871326287295,23859.769425361545,-22.171352346074855,-17.375271472419783,-4.796080873655072,-48.11058823526764
1677252000000,23663.4,23672.2,23556.3,23595.9,7894.981,2023-02-24 23:20:00,23704.94177505108,23762.46946776723,23794.609030443702,23846.368273510918,23856.66507918082,-33.26629000003959,-20.553475177943746,-12.712814822095844,-79.50647058821414
1677252300000,23595.9,23606.3,23512.0,23587.3,8523.32,2023-02-24 23:25:00,23675.531331288308,23748.994893323597,23786.47926454395,23842.794918014217,23853.49607824928,-42.26584183719024,-24.895948509793044,-17.369893327397193,-116.58058823527608
1677252600000,23587.4,23597.1,23524.8,23562.7,5685.478,2023-02-24 23:30:00,23647.32349846623,23734.66451691409,23777.703607110852,23838.93153983471,23850.07494791694,-50.79750391088601,-30.076259590011638,-20.72124432087437,-144.45235294115628
1677252900000,23562.7,23580.0,23409.2,23429.2,12736.637,2023-02-24 23:35:00,23592.792623849673,23711.167246382236,23764.03679898886,23833.28007031975,23845.123477941444,-67.55253825454201,-37.57151532291771,-29.981022931624302,-188.22058823527186
1677253200000,23429.2,23452.2,23333.0,23408.1,22130.141,2023-02-24 23:40:00,23546.619467887256,23687.85438127591,23750.078493146157,23827.415517625683,23839.982025259782,-81.5930633015123,-46.37582491863663,-35.21723838287567,-225.71588235292074
1677253500000,23408.1,23452.2,23325.0,23426.5,10940.524,2023-02-24 23:45:00,23516.589600915442,23667.75019810084,23737.38914047376,23821.885648417054,23835.11753084496,-90.19583291607341,-55.13982651812399,-35.056006397949425,-246.3782352940907
1677253800000,23426.5,23431.5,23365.5,23384.8,5438.763,2023-02-24 23:50:00,23483.642200686583,23645.98479824693,23723.56211535714,23815.85688085268,23829.8196775409,-99.23451756661598,-63.958764727822384,-35.27575283879359,-273.225294117623
1677254100000,23384.7,23395.4,23310.5,23337.2,10251.435,2023-02-24 23:55:00,23447.03165051494,23622.232121458703,23708.41065985294,23809.25471697885,23824.024151922775,-108.98238140887406,-72.96348806403272,-36.018893344841345,-303.475294117623
1677254400000,23337.1,23339.3,22972.0,22972.0,33869.683,2023-02-25 00:00:00,23328.273737886204,23572.21426596188,23679.53181044694,23797.706376055,23814.00033837074,-144.51039574216702,-87.27286959965957,-57.23752614250745,-369.1917647058581
1677254700000,22999.7,23199.6,22915.0,23150.9,26871.349,2023-02-25 00:05:00,23283.930303414654,23539.805476272504,23658.801151213727,23788.78490879907,23806.19915791932,-156.4276674193352,-101.1038291635947,-55.3238382557405,-399.48176470585895
1677255000000,23150.9,23154.8,23060.7,23081.5,9980.287,2023-02-25 00:10:00,23233.32272756099,23504.551208866927,23636.161890381816,23779.029254884597,23797.67328547321,-169.51809203912126,-114.78668173870001,-54.731410300421246,-445.79058823527157
1677255300000,23081.5,23144.3,23062.1,23062.1,6930.896,2023-02-25 00:15:00,23190.517045670742,23470.516500492547,23613.64965938645,23769.140575506877,23789.0194821147,-179.38987096300843,-127.7073195835617,-51.682551379446735,-486.08058823527244
1677255600000,23062.1,23131.3,22965.0,23054.4,13066.97,2023-02-25 00:20:00,23156.487784253055,23438.507538916198,23591.718300194825,23759.28208481023,23780.376899972176,-185.69408669012046,-139.30467300487345,-46.38941368524701,-520.8317647058575
1677255900000,23054.5,23140.0,23050.0,23131.6,6468.284,2023-02-25 00:25:00,23150.265838189793,23414.899266691875,23573.674445285225,23750.624400881814,23772.74423056074,-182.35871055962343,-147.91548051582345,-34.443230043799986,-471.8705882352697
1677256200000,23131.6,23199.0,23101.0,23180.3,7516.542,2023-02-25 00:30:00,23157.774378642345,23396.85316925404,23558.24799645051,23742.757857421377,23765.774298436496,-173.7824619039966,-153.08887679345807,-20.69358511053852,-448.88470588232303
1677256500000,23180.4,23210.0,23150.4,23204.9,5920.463,2023-02-25 00:35:00,23169.55578398176,23382.087540849883,23544.391212275983,23735.339128353495,23759.17577727842,-163.12035869056854,-155.09517317288015,-8.025185517688385,-407.88705882350405
1677256800000,23204.8,23235.0,23168.5,23221.2,6257.029,2023-02-25 00:40:00,23182.46683798632,23369.711576169124,23531.71704708869,23728.24755416931,23752.846650486907,-151.60765265508235,-154.39766906932059,2.790016414238238,-360.3935294117364
1677257100000,23221.3,23240.0,23187.1,23194.8,3946.674,2023-02-25 00:45:00,23185.55012848974,23356.25683954073,23518.504613869525,23720.889656870422,23746.281395775295,-142.9659866426082,-152.1113325839781,9.145345941369925,-315.3958823529174
1677257400000,23194.7,23243.9,23184.0,23192.6,3424.317,2023-02-25 00:50:00,23187.312596367305,23343.66785188375,23505.724040776604,23713.602902982555,23739.767497001467,-134.7417071554264,-148.63740749826778,13.895700342841366,-287.13999999997395
1677257700000,23192.6,23203.5,23153.0,23179.8,4089.894,2023-02-25 00:55:00,23185.43444727548,23331.062632508078,23492.942705844187,23706.24010432073,23733.179644095566,-127.78374793150215,-144.46667558491464,16.68292765341249,-272.56058823526837
1677258000000,23179.9,23179.9,23133.0,23144.7,3107.712,2023-02-25 01:00:00,23175.25083545661,23316.727045392072,23479.286129144413,23698.494723571475,23726.25635416503,-123.67613032949521,-140.30856653383074,16.632436204335534,-267.7447058823236
1677258300000,23144.7,23175.6,23122.4,23143.8,2494.269,2023-02-25 01:05:00,23167.388126592457,23303.424964977297,23466.129810354436,23690.84376186704,23719.40392646897,-119.12029169168818,-136.07091156540224,16.95061987371406,-266.5776470587916
1677258600000,23143.8,23152.3,23100.0,23141.0,2402.263,2023-02-25 01:10:00,23160.791094944343,23290.93073690212,23453.379621713084,23683.25970997922,23712.599174392864,-114.41676806729083,-131.74008286577995,17.323314798489122,-260.31117647055726
1677258900000,23140.9,23177.5,23134.1,23162.4,2233.796,2023-02-25 01:15:00,23161.19332120826,23281.043757140418,23441.968656155706,23676.075438117437,23706.12624292942,-107.72065391065553,-126.93619707475507,19.215543164099543,-249.83941176467488
1677259200000,23162.4,23181.0,23136.0,23178.8,2573.164,2023-02-25 01:20:00,23165.594990906193,23273.178852745,23431.648316698618,23669.216466557198,23699.922404777306,-99.93856271772893,-121.53667020334984,21.598107485620915,-231.29235294114915
1677259500000,23178.8,23178.8,23081.0,23103.9,3066.468,2023-02-25 01:25:00,23150.171243179644,23260.15740253385,23418.795441533966,23661.418998052963,23692.91037648581,-98.67751049856815,-116.9648382623935,18.287327763825346,-217.7317647058553
1677259800000,23104.0,23130.1,23058.1,23060.8,2990.291,2023-02-25 01:30:00,23127.828432384733,23244.82221772355,23404.756404611067,23653.134598079818,23685.473783821268,-100.00315322716051,-113.5725012553469,13.569348028186397,-213.02294117644124
1677260100000,23060.9,23100.6,23048.3,23085.8,2175.342,2023-02-25 01:35:00,23117.32132428855,23232.589739437124,23392.248310312592,23645.30929327872,23678.418798129253,-97.90782313443924,-110.43956563116538,12.531742496726139,-203.48941176467997
1677260400000,23085.9,23130.6,23084.6,23109.7,1665.064,2023-02-25 01:40:00,23115.41599321641,23223.136682557346,23381.16798441798,23637.92157888867,23671.727988739498,-93.24387137365193,-107.00042677966269,13.756555406010762,-193.08235294114638
1677260700000,23109.8,23120.7,23052.3,23053.6,1649.24,2023-02-25 01:45:00,23099.961994912308,23210.095399283702,23368.322181107473,23629.861970903996,23664.455894754326,-93.00238356820773,-104.2008181373717,11.198434569163965,-196.16647058820672
1677261000000,23053.7,23070.6,23007.9,23034.1,4380.884,2023-02-25 01:50:00,23083.49649618423,23196.557291646495,23355.21542890718,23621.64456440877,23657.039943051335,-93.3088830531924,-102.02243112053584,8.713548067343439,-187.094117647026
1677261300000,23034.2,23063.7,23005.7,23052.9,2277.42,2023-02-25 01:55:00,23075.847372138174,23185.50673075061,23343.359921891213,23613.799811796234,23649.932414309555,-90.98595378299069,-99.81513565302681,8.829181870036123,-168.1711764705542
1677261600000,23052.9,23106.4,23043.6,23068.8,2479.472,2023-02-25 02:00:00,23074.08552910363,23176.52928992364,23332.592866130773,23606.28257301284,23643.0955623765,-86.86074191849184,-97.22425690611982,10.36351498762798,-152.6799999999712
1677261900000,23068.7,23080.0,23030.0,23044.0,1920.829,2023-02-25 02:05:00,23066.564146827724,23166.334729160284,23321.27549883153,23598.52695131611,23636.047379289717,-84.61721989453144,-94.70284950380214,10.085629609270697,-147.61705882349997
1677262200000,23044.0,23063.5,23031.7,23035.7,1248.414,2023-02-25 02:10:00,23058.848110120794,23156.285903840264,23310.076459661665,23590.76382095313,23628.98446894513,-82.55728417895443,-92.2737364388326,9.716452259878167,-134.72058823526095
1677262500000,23035.6,23051.4,22996.7,23042.0,2917.683,2023-02-25 02:15:00,23054.636082590594,23147.494680467935,23299.563657321993,23583.19466480205,23622.078769310483,-79.49998657638935,-89.71898646634395,10.218999889954603,-117.10235294113954
1677262800000,23042.0,23130.6,23042.0,23113.4,3487.201,2023-02-25 02:20:00,23069.327061942946,23144.872012739634,23292.26312174074,23576.714738390987,23616.09431320095,-70.50295869317051,-85.87578091170926,15.372822218538744,-91.78764705879075
1677263100000,23113.4,23132.0,23100.0,23102.4,1639.51,2023-02-25 02:25:00,23077.59529645721,23141.604934836585,23284.817509123455,23570.17246613732,23610.050850692704,-63.52804558018397,-81.4062338454042,17.87818826522023,-75.45588235290779
1677263400000,23102.4,23102.4,23047.6,23068.9,2400.816,2023-02-25 02:30:00,23075.421472342907,23136.012247541465,23276.350155824497,23563.258363156114,23603.684370096318,-60.01176840527842,-77.12734075737905,17.115572352100628,-60.49941176467473
1677263700000,23068.9,23120.8,23068.9,23118.8,1416.034,2023-02-25 02:35:00,23086.266104257178,23134.688228499814,23270.171718341182,23557.12790297465,23597.979848095187,-52.59232881348362,-72.22033836859995,19.628009555116336,-34.82941176467284
1677264000000,23118.9,23128.5,23105.4,23114.8,1431.282,2023-02-25 02:40:00,23093.399578192882,23133.15836476906,23264.078709778783,23551.026828450864,23592.295379294068,-46.49912310693617,-67.0760953162672,20.576972209331032,-12.32823529408779
1677264300000,23114.9,23135.8,23103.1,23132.7,1169.704,2023-02-25 02:45:00,23103.22468364466,23133.12310594067,23258.926603512948,23545.25680323085,23586.888374831786,-39.76741922736983,-61.61436009848772,21.846940871117894,-2.4535294117340527
1677264600000,23132.7,23136.6,23113.0,23131.6,1124.069,2023-02-25 02:50:00,23110.318512733495,23133.005943945234,23253.933403375184,23539.551192151805,23581.532041010236,-34.12785158124461,-56.1170583950391,21.98920681379449,-1.307647058794828
1677264900000,23131.6,23131.6,23070.7,23074.5,1481.2,2023-02-25 02:55:00,23101.36388455012,23128.505486718677,23246.896799321254,23533.13669294971,23575.566958174823,-33.87545127067642,-51.66873697016656,17.79328569949014,2.059411764737888
1677265200000,23074.5,23093.6,23039.4,23065.2,2356.995,2023-02-25 03:00:00,23092.32291341259,23123.635833894165,23239.77143464199,23526.68239373661,23569.562641019824,-34.03353705275731,-48.141696986684714,14.108159933927404,-8.181176470556238
1677265500000,23065.2,23095.3,23040.3,23059.3,2211.991,2023-02-25 03:05:00,23084.067185059444,23118.686923594614,23232.69412347956,23520.235740029897,23563.559551125472,-34.240202129287354,-45.36139801520524,11.121195885917885,-19.198823529379297
1677265800000,23059.4,23061.7,22990.5,23002.1,3890.679,2023-02-25 03:10:00,23063.575388794583,23109.71869870272,23223.65121667644,23513.089040167415,23556.954144641644,-38.574880441334244,-44.00409450043104,5.429214059096793,-43.780588235265895
1677266100000,23002.0,23042.7,23000.4,23035.6,1466.378,2023-02-25 03:15:00,23056.581541595937,23104.017260340974,23216.276659159717,23506.50298444097,23550.82056646939,-38.85903147850695,-42.97508189604622,4.11605041753927,-60.15705882350085
1677266400000,23035.6,23041.3,23003.5,23019.9,1372.968,2023-02-25 03:20:00,23047.411156196955,23097.546701853207,23208.575613702473,23499.791219138337,23544.574442157984,-39.891240621836914,-42.35831364120436,2.4670730193674473,-66.35941176467895
1677266700000,23019.9,23056.4,23017.4,23036.8,1034.948,2023-02-25 03:25:00,23044.758367147715,23092.87387863373,23201.839315125904,23493.40513335712,23538.60062519142,-38.89720230824241,-41.66609137461197,2.7688890663695602,-67.09529411761832
1677267000000,23036.8,23049.6,22992.5,22994.7,1226.945,2023-02-25 03:30:00,23032.24377536079,23085.32204181575,23193.71620472881,23486.526441862537,23532.201794306813,-41.03352895932039,-41.53957889155366,0.5060499322332674,-73.35352941173551
1677267300000,22994.7,23077.6,22800.0,23051.9,20432.09,2023-02-25 03:35:00,23037.15783152059,23082.75111552223,23188.154784935523,23480.531594388573,23526.551184962027,-37.676707629430894,-40.767004639129105,3.0902970096982116,-59.19058823526575
1677267600000,23051.8,23078.0,22940.0,22978.7,4238.406,2023-02-25 03:40:00,23022.543373640445,23074.747183558982,23179.940871800798,23473.609779293558,23520.10587690365,-40.45667145781408,-40.7049380028661,0.24826654505201873,-64.27941176468084
1677267900000,22978.6,23052.2,22962.0,23047.5,2808.045,2023-02-25 03:45:00,23028.78253023033,23072.651246362137,23174.747112122335,23467.73240302744,23514.545807763607,-36.68534201899456,-39.90101880609179,3.2156767870972303,-54.8682352940923
1677268200000,23047.6,23134.5,23036.5,23127.3,5202.51,2023-02-25 03:50:00,23053.411897672748,23076.85499664197,23172.886441058716,23463.036783675336,23509.989974731092,-26.946718190643878,-37.31015868300221,10.363440492358329,-36.25647058821414
1677268500000,23127.3,23179.7,23100.3,23172.3,6771.502,2023-02-25 03:55:00,23083.13392325456,23084.196919977203,23172.863443370137,23459.026621141882,23506.01715149896,-15.41991355942082,-32.93210965828593,17.51219609886511,-1.574705882328999
1677268800000,23172.3,23282.1,23156.2,23217.9,11480.678,2023-02-25 04:00:00,23116.82544244092,23094.48177228665,23174.629582845817,23455.70073671234,23502.627537951914,-2.575608921746607,-26.860809510978065,24.285200589231458,29.363529411788477
1677269100000,23217.9,23257.9,23181.6,23232.3,3784.213,2023-02-25 04:05:00,23145.69408183069,23105.083174418447,23176.891167832255,23452.619347240445,23499.447213976007,8.66566233479898,-19.755515141822656,28.421177476621637,78.02764705884692
1677269400000,23233.0,23241.5,23163.6,23176.9,2276.423,2023-02-25 04:10:00,23153.49556137302,23110.60754561703,23176.891514191775,23448.816321761267,23495.652540870407,12.954798933689744,-13.213452326720176,26.16825126040992,103.96352941179066
1677269700000,23177.0,23236.4,23160.5,23232.9,2898.159,2023-02-25 04:15:00,23173.346671029765,23120.014657492644,23179.08792539994,23445.83816559904,23492.561334507227,20.63483702189842,-6.443794456996457,27.078631478894877,121.28941176473018
1677270000000,23232.9,23306.4,23212.4,23281.5,4827.286,2023-02-25 04:20:00,23200.385003272324,23132.436606916286,23183.104085188177,23443.571432280434,23490.078259983613,30.293729119246564,0.903710258252147,29.390018860994417,136.63823529414367
1677270300000,23281.3,23333.0,23250.0,23259.7,6854.454,2023-02-25 04:25:00,23215.21375245424,23142.226098691957,23186.107846553346,23441.035274593807,23487.367927513216,35.776978151421645,7.878363836886047,27.8986143145356,139.8835294117889
1677270600000,23259.7,23263.6,23206.6,23212.1,2316.191,2023-02-25 04:30:00,23214.43531434068,23147.60101417719,23187.12714668851,23437.877546668376,23484.12948130718,35.868105135017686,13.476312096512375,22.391793038505313,132.83176470590843
1677270900000,23212.1,23237.4,23181.0,23205.0,2914.618,2023-02-25 04:35:00,23212.07648575551,23152.016320778945,23187.828042896803,23434.6654425764,23480.845605056507,34.964365818636,17.7739228409371,17.190442977698897,133.99882352943678
1677271200000,23205.0,23219.3,23182.0,23194.2,1183.233,2023-02-25 04:40:00,23207.607364316635,23155.261219180564,23188.077923567518,23431.34867785121,23477.47330382055,32.99631517680973,20.818401308111625,12.177913868698106,121.55000000002838
1677271500000,23194.2,23219.3,23170.5,23189.5,2523.649,2023-02-25 04:45:00,23203.080523237477,23157.89497155129,23188.133691270752,23428.012834018777,23474.08538259913,30.703439999579132,22.795409046405126,7.908030953174006,99.13235294120386
1677271800000,23189.5,23196.0,23138.8,23187.7,2326.193,2023-02-25 04:50:00,23199.23539242811,23160.187666047346,23188.11668376994,23424.69817423921,23470.716142803845,28.413541327961866,23.919035502716476,4.49450582524539,81.23529411767959
1677272100000,23187.8,23245.2,23187.7,23205.2,3071.739,2023-02-25 04:55:00,23200.72654432108,23163.650153274473,23188.786617739745,23421.67061321522,23467.59242347674,27.69167152737282,24.673562707647744,3.018108819725075,75.11411764709192
1677272400000,23205.2,23228.3,23171.3,23195.5,1330.938,2023-02-25 05:00:00,23199.419908240812,23166.10014148413,23189.049887632304,23418.551018550184,23464.39133614172,26.03674024169959,24.946198214458114,1.0905420272414759,68.51411764709337
1677272700000,23195.4,23215.5,23191.0,23213.0,766.562,2023-02-25 05:05:00,23202.81493118061,23169.70782290843,23189.989107725156,23415.715832087422,23461.433791010644,25.83943806355819,25.12484618427813,0.7145918792800607,67.24470588238546
1677273000000,23213.0,23225.0,23202.4,23205.2,825.938,2023-02-25 05:10:00,23203.411198385456,23172.437990377013,23190.58561330456,23412.81216543794,23458.419275822285,24.768167832098698,25.053510513842244,-0.28534268174354693,67.68470588238779
1677273300000,23205.3,23205.3,23170.0,23170.1,752.007,2023-02-25 05:15:00,23195.08339878909,23172.258144963398,23189.78225592007,23409.464411431898,23455.027284342024,20.846595225317287,24.212127456137253,-3.3655322308199658,62.1735294118007
1677273600000,23170.1,23182.7,23153.4,23174.3,802.199,2023-02-25 05:20:00,23189.887549091818,23172.415210735446,23189.175108629086,23406.220764377664,23451.72461040859,17.871612753049703,22.944024515519743,-5.07241176247004,52.893529411801865
1677273900000,23174.3,23174.4,23153.1,23161.6,666.341,2023-02-25 05:25:00,23182.815661818862,23171.583271448104,23188.093731820103,23402.846684869008,23448.3113796979,14.324015514059283,21.22002271522765,-6.896007201168366,44.85470588239332
1677274200000,23161.6,23166.6,23140.8,23166.5,743.235,2023-02-25 05:30:00,23178.736746364146,23171.19225056748,23187.24691880755,23399.586730594954,23444.995951701454,11.772205534631212,19.33045927910836,-7.558253744477149,34.034117647101084
1677274500000,23166.5,23183.5,23166.5,23173.8,565.681,2023-02-25 05:35:00,23177.502559773107,23171.392846677674,23186.719588658234,23396.47243086261,23441.805411093203,10.221104205626034,17.508588264411895,-7.287484058785861,26.545294117688172
1677274800000,23173.9,23173.9,23123.3,23128.0,1001.209,2023-02-25 05:40:00,23165.126919829832,23168.054935394775,23184.416859691246,23392.76936285071,23438.1135827274,5.2358128030646185,15.05403317214244,-9.818220369077821,18.231176470624632
1677275100000,23128.0,23140.0,23088.4,23097.9,2207.296,2023-02-25 05:45:00,23148.320189872375,23162.65840190287,23181.02404166414,23388.702199225183,23434.11106998943,-1.1308492679236224,11.817056684129227,-12.94790595205285,2.2629411765083205
1677275400000,23098.0,23099.7,23055.7,23099.3,2680.607,2023-02-25 05:50:00,23136.06514240428,23157.784678679574,23177.819177285153,23384.710444753113,23430.17211622485,-5.994406739289843,8.254763999445412,-14.249170738735256,-11.199999999964348
1677275700000,23099.3,23124.0,23073.5,23092.3,1440.852,2023-02-25 05:55:00,23125.12385680321,23152.747395704224,23174.465484058284,23380.677197239278,23426.197150151616,-10.294978470541537,4.544815505448023,-14.83979397598956,-27.010588235258183
1677276000000,23092.3,23114.1,23042.4,23053.7,2578.141,2023-02-25 06:00:00,23107.26789260241,23145.12836526544,23169.729582722666,23376.16716693253,23421.81483073807,-16.62625286430557,0.310601831497304,-16.936854695802875,-52.54823529408168
1677276300000,23053.6,23114.0,23053.6,23105.7,1371.525,2023-02-25 06:05:00,23106.875919451806,23142.095414091174,23167.218618694325,23372.43658531967,23418.095832729385,-17.249031915100204,-3.201324917822198,-14.047706997278006,-59.06999999996697
1677276600000,23105.6,23123.3,23105.6,23121.6,879.071,2023-02-25 06:10:00,23110.556939588852,23140.51884377647,23165.42965325533,23368.976770349742,23414.60764646198,-16.272017987201252,-5.8154635316980094,-10.456554455503243,-57.32117647055202
1677276900000,23121.6,23163.9,23121.0,23123.3,1427.021,2023-02-25 06:15:00,23113.74270469164,23139.194317332127,23163.777509990417,23365.58812524147,23411.180497680074,-15.18550259654512,-7.689471344667432,-7.496031251877689,-55.06529411760857
1677277200000,23123.2,23123.2,23090.4,23107.9,603.354,2023-02-25 06:20:00,23112.28202851873,23136.787062152733,23161.58623508883,23362.033806272622,23407.612491825013,-15.389679967436678,-9.22951306922128,-6.160166898215397,-55.274705882315175
1677277500000,23107.8,23107.8,23058.9,23059.0,1104.108,2023-02-25 06:25:00,23098.961521389047,23130.803441987136,23157.563245477504,23357.854029634378,23403.51116839178,-19.275121725626377,-11.2386348005023,-8.036486925124077,-54.42352941172794
1677277800000,23059.0,23084.2,23059.0,23065.6,593.372,2023-02-25 06:30:00,23090.621141041785,23125.78779260351,23153.95684369407,23353.822939570455,23399.535742881286,-21.573116017934808,-13.305531043988802,-8.267584973946006,-64.99941176466746
1677278100000,23065.5,23065.6,22966.0,22978.9,3777.02,2023-02-25 06:35:00,23062.69085578134,23114.48873163401,23147.09186943156,23348.651588679826,23394.587087082684,-30.04393073677784,-16.65321098254661,-13.390719754231228,-91.52176470584527
1677278400000,22978.8,23053.4,22975.6,23045.6,1978.526,2023-02-25 06:40:00,23058.418141836006,23109.189598431392,23143.111796120516,23344.471566767003,23390.481356646418,-31.017430237443477,-19.526054833525983,-11.491375403917495,-104.65882352937842
1677278700000,23045.7,23096.9,23045.6,23083.4,1154.84,2023-02-25 06:45:00,23064.663606377006,23107.20578316744,23140.770157056966,23340.87057963918,23386.86863480352,-28.411283917597757,-21.303100650340337,-7.10818326725742,-106.9441176470209
1677279000000,23083.3,23098.3,23056.1,23073.3,1043.052,2023-02-25 06:50:00,23066.822704782753,23104.59764600071,23138.12426854493,23337.1799509545,23383.179592041124,-26.85135407820053,-22.412751335912375,-4.438602742288154,-99.83117647055042
1677279300000,23073.2,23110.0,23063.9,23110.0,837.567,2023-02-25 06:55:00,23077.617028587065,23105.013211692964,23137.02135605297,23334.046434389613,23379.9657144877,-22.395553160400596,-22.40931170081002,0.013758540409423148,-87.35411764702076
